,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
11422, GLC Class,2019,39900,Semi-Auto,4696,Diesel,145,40.9,2.0
11423, GLC Class,2019,39000,Semi-Auto,4606,Diesel,145,40.9,2.0
11424, GLC Class,2017,29499,Semi-Auto,30500,Diesel,145,56.5,2.1
11425, GLC Class,2019,37250,Semi-Auto,1360,Diesel,145,40.9,2.0
11426, GLC Class,2020,39999,Semi-Auto,2000,Diesel,145,40.9,2.0
11427, GLC Class,2020,41500,Semi-Auto,2000,Diesel,145,40.9,2.0
11428, GLC Class,2017,28999,Semi-Auto,26200,Diesel,145,56.5,2.1
11429, GLC Class,2019,29849,Semi-Auto,13427,Diesel,145,56.5,2.1
11430, GLC Class,2019,32199,Semi-Auto,10316,Diesel,145,41.5,2.1
11431, GLC Class,2019,66899,Semi-Auto,391,Petrol,145,22.4,4.0
11432, GLC Class,2019,38509,Semi-Auto,3000,Diesel,145,40.9,2.0
11433, GLC Class,2019,43099,Semi-Auto,9558,Diesel,145,40.4,2.0
11434, GLC Class,2020,41239,Semi-Auto,1000,Petrol,145,31.7,2.0
11435, GLC Class,2019,32499,Semi-Auto,9418,Diesel,145,41.5,2.1
11436, GLC Class,2017,27199,Semi-Auto,21452,Diesel,145,56.5,2.1
11437, GLC Class,2016,28999,Semi-Auto,21355,Diesel,145,56.5,2.1
11438, GLC Class,2019,31999,Semi-Auto,10971,Diesel,145,42.2,2.1
11439, GLC Class,2018,32849,Semi-Auto,11582,Diesel,145,56.5,2.1
11440, GLC Class,2019,41399,Semi-Auto,3183,Diesel,145,40.4,2.0
11441, GLC Class,2017,29999,Semi-Auto,15884,Diesel,200,47.9,3.0
11442, GLC Class,2019,32199,Semi-Auto,9351,Diesel,145,42.2,2.1
11443, GLC Class,2019,75729,Semi-Auto,1000,Petrol,145,22.1,4.0
11444, GLC Class,2019,67539,Semi-Auto,1000,Petrol,145,22.4,4.0
11445, GLC Class,2019,45299,Semi-Auto,2792,Diesel,145,40.4,2.0
11446, GLC Class,2019,29999,Semi-Auto,10420,Diesel,145,56.5,2.1
11447, GLC Class,2019,31849,Semi-Auto,12382,Diesel,145,42.2,2.1
11448, GLC Class,2019,33449,Semi-Auto,3957,Petrol,145,31.7,2.0
11449, GLC Class,2019,37359,Semi-Auto,1000,Diesel,145,40.9,2.0
11450, GLC Class,2019,32919,Semi-Auto,1000,Diesel,145,44.8,2.0
11451, GLC Class,2019,31519,Semi-Auto,1000,Diesel,145,47.9,2.0
11452, GLC Class,2020,37659,Semi-Auto,1000,Diesel,145,40.9,2.0
11453, GLC Class,2019,30099,Semi-Auto,1934,Diesel,145,41.5,2.1
11454, GLC Class,2019,62299,Semi-Auto,1945,Petrol,145,27.4,4.0
11455, GLC Class,2019,31899,Semi-Auto,14908,Diesel,145,41.5,2.1
11456, GLC Class,2019,29299,Semi-Auto,8847,Diesel,145,56.5,2.1
11457, GLC Class,2019,49569,Semi-Auto,1000,Petrol,145,26.7,3.0
11458, GLC Class,2017,28599,Semi-Auto,26200,Diesel,145,56.5,2.1
11459, GLC Class,2017,30999,Semi-Auto,36056,Diesel,145,56.5,2.1
11460, GLC Class,2019,60699,Automatic,607,Petrol,145,26.4,4.0
11461, GLC Class,2018,26999,Semi-Auto,11000,Petrol,145,37.2,2.0
11462, GLC Class,2019,39999,Semi-Auto,10189,Diesel,145,40.4,2.0
11463, GLC Class,2017,30999,Semi-Auto,25000,Diesel,145,56.5,2.1
11464, GLC Class,2019,43299,Semi-Auto,9090,Diesel,145,40.4,2.0
11465, GLC Class,2019,31999,Semi-Auto,3867,Diesel,145,56.5,2.1
11466, GLC Class,2019,32249,Semi-Auto,8779,Diesel,145,42.2,2.1
11467, GLC Class,2019,32749,Semi-Auto,3743,Diesel,145,44.8,2.0
11468, GLC Class,2017,33999,Semi-Auto,22000,Petrol,145,34.0,3.0
11469, GLC Class,2020,39489,Semi-Auto,1000,Diesel,145,40.9,2.0
11470, GLC Class,2020,37189,Semi-Auto,1000,Diesel,145,40.9,2.0
11471, GLC Class,2019,76699,Semi-Auto,473,Petrol,145,21.6,4.0
11472, GLC Class,2017,25649,Semi-Auto,38070,Diesel,125,56.5,2.1
11473, GLC Class,2019,30049,Semi-Auto,11614,Diesel,145,56.5,2.1
11474, GLC Class,2016,24990,Semi-Auto,23941,Diesel,125,56.5,2.1
11475, GLC Class,2016,25999,Semi-Auto,21000,Diesel,125,56.5,2.1
11476, GLC Class,2016,26199,Semi-Auto,21782,Diesel,125,56.5,2.1
11477, GLC Class,2017,24399,Semi-Auto,26844,Diesel,125,56.5,2.1
11478, GLC Class,2019,41429,Semi-Auto,1000,Diesel,145,40.4,2.0
11479, GLC Class,2019,32499,Semi-Auto,3150,Diesel,145,41.5,2.1
11480, GLC Class,2019,30049,Semi-Auto,11840,Diesel,145,56.5,2.1
11481, GLC Class,2018,51989,Semi-Auto,6059,Petrol,145,27.4,4.0
11482, GLC Class,2019,32499,Semi-Auto,7538,Diesel,145,41.5,2.1
11483, GLC Class,2017,25874,Automatic,20190,Diesel,145,56.5,2.1
11484, GLC Class,2020,62189,Semi-Auto,1000,Petrol,145,22.1,4.0
11485, GLC Class,2019,35589,Semi-Auto,5420,Diesel,145,40.9,2.0
11486, GLC Class,2020,37995,Semi-Auto,9,Petrol,145,33.2,2.0
11487, GLC Class,2019,36429,Semi-Auto,1000,Diesel,145,40.9,2.0
11488, GLC Class,2019,32749,Semi-Auto,1000,Diesel,145,44.8,2.0
11489, GLC Class,2020,43129,Semi-Auto,3501,Diesel,145,40.4,2.0
11490, GLC Class,2017,22699,Semi-Auto,31995,Diesel,125,56.5,2.1
11491, GLC Class,2019,43299,Semi-Auto,9235,Diesel,145,40.4,2.0
11492, GLC Class,2019,32599,Semi-Auto,9240,Diesel,145,42.2,2.1
11493, GLC Class,2020,41795,Semi-Auto,4499,Petrol,145,32.1,2.0
11494, GLC Class,2020,37995,Semi-Auto,9,Petrol,145,33.2,2.0
11495, GLC Class,2019,36999,Semi-Auto,2823,Diesel,145,40.9,2.0
11496, GLC Class,2017,27495,Semi-Auto,31654,Diesel,150,56.5,2.1
11497, GLC Class,2017,26024,Semi-Auto,45202,Diesel,125,56.5,2.1
11498, GLC Class,2018,32890,Semi-Auto,16000,Diesel,145,56.5,2.1
11499, GLC Class,2019,38950,Automatic,9685,Diesel,145,40.9,2.0
11500, GLC Class,2019,32950,Automatic,3500,Diesel,150,42.2,2.1
11501, GLC Class,2018,31124,Semi-Auto,4291,Diesel,150,56.5,2.1
11502, GLC Class,2019,29995,Semi-Auto,10007,Petrol,145,43.5,2.0
11503, GLC Class,2019,55990,Automatic,400,Petrol,145,27.4,4.0
11504, GLC Class,2019,56990,Automatic,350,Petrol,145,27.4,4.0
11505, GLC Class,2019,54990,Automatic,350,Petrol,145,27.4,4.0
11506, GLC Class,2017,28995,Automatic,30808,Diesel,150,56.5,2.1
11507, GLC Class,2017,20475,Automatic,70024,Diesel,125,56.5,2.1
11508, GLC Class,2017,25498,Automatic,52554,Diesel,125,56.5,2.1
11509, GLC Class,2020,42998,Automatic,1000,Petrol,145,31.7,2.0
11510, GLC Class,2020,39998,Automatic,1000,Petrol,145,32.1,2.0
11511, GLC Class,2017,31248,Automatic,34444,Diesel,145,56.5,2.1
11512, GLC Class,2017,30998,Automatic,26865,Diesel,150,56.5,2.1
11513, GLC Class,2016,26498,Automatic,30000,Diesel,125,56.5,2.1
11514, GLC Class,2016,23988,Automatic,42045,Diesel,125,56.5,2.1
11515, GLC Class,2016,22248,Automatic,32726,Diesel,125,56.5,2.1
11516, GLC Class,2017,23248,Automatic,22623,Diesel,125,56.5,2.1
11517, GLC Class,2016,19970,Automatic,67286,Diesel,125,56.5,2.1
11518, GLC Class,2018,24970,Automatic,19360,Diesel,145,56.5,2.1
11519, GLC Class,2017,25998,Automatic,35224,Diesel,125,56.5,2.1
11520, GLC Class,2019,34400,Automatic,6940,Diesel,145,44.8,2.0
11521, GLC Class,2017,25991,Automatic,17371,Diesel,145,56.5,2.1
11522, GLC Class,2018,28491,Automatic,11763,Diesel,145,56.5,2.1
11523, GLC Class,2017,25291,Automatic,29312,Diesel,125,56.5,2.1
11524, GLC Class,2016,27900,Automatic,73358,Petrol,300,34.0,3.0
11525, GLC Class,2017,24900,Automatic,51380,Diesel,125,56.5,2.1
11526, GLC Class,2019,28490,Automatic,15900,Petrol,150,43.5,2.0
11527, GLC Class,2017,23895,Automatic,47581,Diesel,125,56.5,2.1
11528, GLC Class,2017,27995,Automatic,28500,Diesel,150,56.5,2.1
11529, GLC Class,2016,22900,Automatic,20561,Diesel,125,56.5,2.1
11530, GLC Class,2018,32245,Automatic,25359,Diesel,145,56.5,2.1
11531, GLC Class,2016,23245,Automatic,61828,Diesel,125,56.5,2.1
11532, GLC Class,2015,21745,Automatic,35587,Diesel,125,56.5,2.1
11533, GLC Class,2020,43495,Automatic,20,Petrol,145,31.7,2.0
11534, GLC Class,2019,36998,Automatic,1894,Diesel,145,44.8,2.0
11535, GLC Class,2020,42995,Automatic,20,Diesel,145,43.5,2.0
11536, GLC Class,2017,25400,Automatic,28838,Diesel,145,56.5,2.1
11537, GLC Class,2017,28900,Automatic,21000,Diesel,150,47.9,3.0
11538, GLC Class,2017,28900,Automatic,6587,Diesel,150,56.5,2.1
11539, GLC Class,2019,35400,Automatic,6000,Diesel,145,44.8,2.0
11540, GLC Class,2019,39900,Automatic,2502,Petrol,150,32.1,2.0
11541, GLC Class,2017,30400,Automatic,30136,Diesel,145,45.6,3.0
11542, GLC Class,2016,19795,Automatic,83280,Diesel,125,56.5,2.1
11543, GLC Class,2018,27991,Automatic,17060,Diesel,150,56.5,2.1
11544, GLC Class,2018,20850,Automatic,20000,Diesel,150,56.5,2.1
11545, GLC Class,2017,19000,Automatic,87750,Diesel,125,56.5,2.1
11546, GLC Class,2019,29750,Automatic,12914,Diesel,150,56.5,2.1
11547, GLC Class,2019,24500,Automatic,21118,Petrol,150,37.2,2.0
11548, GLC Class,2016,21000,Automatic,51093,Diesel,125,56.5,2.1
11549, GLC Class,2019,30000,Automatic,8268,Diesel,150,44.8,2.0
11550, GLC Class,2016,22750,Automatic,21225,Diesel,125,56.5,2.1
11551, GLC Class,2018,27750,Automatic,15516,Petrol,150,43.5,2.0
11552, GLC Class,2018,25500,Automatic,13940,Diesel,145,56.5,2.1
11553, GLC Class,2019,24250,Automatic,21252,Petrol,150,37.2,2.0
11554, GLC Class,2019,24500,Automatic,19932,Petrol,150,37.2,2.0
11555, GLC Class,2016,22250,Automatic,57774,Diesel,125,56.5,2.1
11556, GLC Class,2016,20750,Automatic,30848,Diesel,125,56.5,2.1
11557, GLC Class,2017,23750,Automatic,43927,Diesel,125,56.5,2.1
11558, GLC Class,2017,25750,Automatic,22000,Diesel,145,56.5,2.1
11559, GLC Class,2019,26000,Automatic,19424,Petrol,145,43.5,2.0
11560, GLC Class,2015,24750,Automatic,23405,Diesel,125,56.5,2.1
11561, GLC Class,2016,21750,Automatic,52852,Diesel,125,56.5,2.1
11562, GLC Class,2017,24500,Automatic,26968,Diesel,125,56.5,2.1
11563, GLC Class,2016,27250,Automatic,30810,Diesel,150,56.5,2.1
11564, GLC Class,2018,24750,Automatic,21960,Diesel,150,56.5,2.1
11565, GLC Class,2016,21000,Automatic,68594,Diesel,125,56.5,2.1
11566, GLC Class,2017,21250,Automatic,65094,Diesel,125,56.5,2.1
11567, GLC Class,2018,26500,Automatic,6876,Diesel,150,56.5,2.1
11568, GLC Class,2016,23500,Automatic,28647,Diesel,125,56.5,2.1
11569, GLC Class,2018,26000,Automatic,17165,Diesel,150,41.5,2.1
11570, GLC Class,2019,26000,Automatic,7966,Diesel,150,56.5,2.1
11571, GLC Class,2019,24500,Automatic,15358,Petrol,150,37.2,2.0
11572, GLC Class,2019,29750,Automatic,10857,Diesel,150,56.5,2.1
11573, GLC Class,2019,29750,Automatic,13460,Diesel,150,56.5,2.1
11574, GLC Class,2016,31490,Automatic,43500,Petrol,305,34.0,3.0
11575, GLC Class,2017,26250,Automatic,59180,Diesel,145,56.5,2.1
11576, GLC Class,2018,25250,Automatic,22138,Diesel,150,56.5,2.1
11577, GLC Class,2019,27750,Automatic,6109,Diesel,150,56.5,2.1
11578, GLC Class,2018,24750,Automatic,23267,Diesel,150,56.5,2.1
11579, GLC Class,2018,25500,Automatic,11119,Diesel,150,56.5,2.1
11580, GLC Class,2016,19750,Automatic,48979,Diesel,125,56.5,2.1
11581, GLC Class,2016,24250,Automatic,36743,Diesel,125,56.5,2.1
11582, GLC Class,2018,24750,Automatic,24881,Diesel,150,56.5,2.1
11583, GLC Class,2019,31000,Automatic,15961,Petrol,150,38.7,2.0
11584, GLC Class,2018,26995,Automatic,36998,Diesel,145,56.5,2.1
11585, GLC Class,2017,22750,Automatic,24786,Diesel,125,56.5,2.1
11586, GLC Class,2017,23000,Automatic,32308,Diesel,145,56.5,2.1
11587, GLC Class,2018,24750,Automatic,25046,Diesel,145,56.5,2.1
11588, GLC Class,2018,24750,Automatic,25530,Diesel,145,56.5,2.1
11589, GLC Class,2017,29490,Automatic,39720,Diesel,145,56.5,2.1
11590, GLC Class,2019,34460,Automatic,9844,Diesel,145,56.5,2.1
11591, GLC Class,2017,30950,Automatic,21000,Diesel,145,56.5,2.1
11592, GLC Class,2019,34980,Automatic,5000,Diesel,150,43.5,2.0
11593, GLC Class,2017,26980,Automatic,26234,Diesel,145,56.5,2.1
11594, GLC Class,2016,23680,Automatic,29071,Diesel,125,56.5,2.1
11595, GLC Class,2017,26989,Automatic,28037,Diesel,125,56.5,2.1
11596, GLC Class,2018,28995,Automatic,15000,Diesel,150,56.5,2.1
11597, GLC Class,2018,28995,Automatic,9500,Diesel,150,56.5,2.1
11598, GLC Class,2016,24995,Automatic,36000,Diesel,125,56.5,2.1
11599, GLC Class,2016,22800,Automatic,38797,Diesel,125,56.5,2.1
11600, GLC Class,2017,23800,Automatic,59879,Diesel,145,56.5,2.1
11601, GLC Class,2017,27700,Automatic,16907,Diesel,150,56.5,2.1
11602, GLC Class,2017,25800,Automatic,35872,Diesel,145,56.5,2.1
11603, GLC Class,2017,23100,Automatic,36853,Diesel,125,56.5,2.1
11604, GLC Class,2016,19300,Automatic,50043,Diesel,125,56.5,2.1
11605, GLC Class,2015,19500,Automatic,66160,Diesel,125,56.5,2.1
11606, GLC Class,2016,20950,Automatic,27000,Diesel,125,56.5,2.1
11607, GLC Class,2016,20750,Automatic,44445,Diesel,125,56.5,2.1
11608, GLC Class,2016,19500,Automatic,60773,Diesel,125,56.5,2.1
11609, GLC Class,2017,21600,Automatic,54609,Diesel,125,56.5,2.1
11610, GLC Class,2016,21000,Automatic,57454,Diesel,125,56.5,2.1
11611, GLC Class,2015,21000,Automatic,48445,Diesel,125,56.5,2.1
11612, GLC Class,2017,28800,Automatic,28152,Diesel,235,45.6,3.0
11613, GLC Class,2017,23900,Automatic,21969,Diesel,145,56.5,2.1
11614, GLC Class,2018,28944,Automatic,29790,Diesel,145,56.5,2.1
11615, GLC Class,2019,35444,Automatic,2870,Diesel,145,44.8,2.0
11616, GLC Class,2019,34350,Automatic,12623,Diesel,145,44.8,2.0
11617, GLC Class,2020,44995,Automatic,6000,Diesel,145,40.9,2.0
11618, GLC Class,2016,26250,Automatic,29529,Diesel,125,56.5,2.1
11619, GLC Class,2017,29440,Automatic,2017,Diesel,145,56.5,2.1
11620, GLC Class,2018,31995,Automatic,16176,Diesel,150,56.5,2.1
11621, GLC Class,2017,29990,Automatic,13919,Diesel,150,56.5,2.1
11622, GLC Class,2016,22390,Automatic,41351,Diesel,125,56.5,2.1
11623, GLC Class,2017,33990,Automatic,18500,Petrol,305,34.0,3.0
11624, GLC Class,2020,52990,Automatic,4000,Petrol,145,31.7,2.0
11625, GLC Class,2019,31990,Automatic,10334,Diesel,150,41.5,2.1
11626, GLC Class,2017,33995,Automatic,24752,Diesel,150,45.6,3.0
11627, GLC Class,2019,35394,Automatic,11190,Diesel,150,56.5,2.1
11628, GLC Class,2020,38995,Automatic,3652,Petrol,145,40.9,2.0
11629, GLC Class,2019,31900,Automatic,5100,Diesel,150,42.2,2.1
11630, GLC Class,2020,35900,Automatic,4582,Diesel,145,44.8,2.0
11631, GLC Class,2018,29190,Automatic,12523,Diesel,145,56.5,2.1
11632, GLC Class,2019,37900,Automatic,4500,Diesel,145,40.9,2.0
11633, GLC Class,2020,38900,Automatic,1000,Diesel,145,40.9,2.0
11634, GLC Class,2019,68900,Automatic,6007,Petrol,145,22.1,4.0
11635, GLC Class,2019,31490,Automatic,14681,Diesel,145,41.5,2.1
11636, GLC Class,2019,38499,Automatic,10330,Diesel,145,43.5,2.0
11637, GLC Class,2017,37995,Automatic,25975,Petrol,150,34.0,3.0
11638, GLC Class,2020,44950,Automatic,2500,Petrol,145,31.7,2.0
11639, GLC Class,2019,38995,Automatic,2500,Diesel,150,40.9,2.0
11640, GLC Class,2018,29995,Automatic,10300,Petrol,145,43.5,2.0
11641, GLC Class,2020,44950,Automatic,4000,Diesel,145,40.9,2.0
11642, GLC Class,2019,31990,Automatic,7352,Diesel,145,41.5,2.1
11643, GLC Class,2019,31490,Automatic,9545,Diesel,145,41.5,2.1
11644, GLC Class,2019,27495,Automatic,5809,Diesel,145,41.5,2.1
11645, GLC Class,2019,29995,Automatic,16283,Diesel,145,41.5,2.1
11646, GLC Class,2018,29999,Automatic,12000,Diesel,150,56.5,2.1
11647, GLC Class,2016,23999,Automatic,35655,Diesel,125,56.5,2.1
11648, GLC Class,2019,34999,Automatic,10094,Diesel,145,44.8,2.0
11649, GLC Class,2017,27000,Automatic,14819,Diesel,150,56.5,2.1
11650, GLC Class,2015,21999,Automatic,48500,Diesel,125,56.5,2.1
11651, GLC Class,2019,36995,Automatic,3000,Diesel,145,40.9,2.0
11652, GLC Class,2019,34990,Automatic,4106,Diesel,150,40.9,2.0
11653, GLC Class,2017,30999,Automatic,12376,Diesel,145,56.5,2.1
11654, GLC Class,2019,34459,Automatic,9250,Diesel,145,56.5,2.1
11655, GLC Class,2016,23999,Automatic,14000,Diesel,125,56.5,2.1
11656, GLC Class,2017,35999,Automatic,18507,Petrol,150,34.0,3.0
11657, GLC Class,2019,30999,Automatic,11612,Diesel,145,41.5,2.1
11658, GLE Class,2018,30948,Automatic,16000,Diesel,145,47.9,2.1
11659, GLE Class,2019,56800,Automatic,2483,Petrol,145,29.5,3.0
11660, GLE Class,2020,48995,Automatic,3000,Diesel,145,36.7,2.0
11661, GLE Class,2020,54995,Automatic,6700,Diesel,150,32.8,3.0
11662, GLE Class,2016,29995,Automatic,27700,Diesel,200,47.9,2.1
11663, GLE Class,2016,24998,Semi-Auto,42913,Diesel,200,47.9,2.1
11664, GLE Class,2019,54498,Semi-Auto,6279,Diesel,145,32.8,3.0
11665, GLE Class,2016,24998,Semi-Auto,30121,Diesel,205,47.9,2.1
11666, GLE Class,2017,30298,Semi-Auto,14786,Diesel,200,47.9,2.1
11667, GLE Class,2017,28998,Semi-Auto,31322,Diesel,145,42.8,3.0
11668, GLE Class,2016,28698,Semi-Auto,22707,Diesel,200,47.9,2.1
11669, GLE Class,2017,30498,Semi-Auto,19605,Diesel,260,42.8,3.0
11670, GLE Class,2016,30998,Semi-Auto,14149,Diesel,235,42.8,3.0
11671, GLE Class,2016,27998,Semi-Auto,24732,Diesel,200,47.9,2.1
11672, GLE Class,2017,28498,Semi-Auto,30825,Diesel,145,47.9,2.1
11673, GLE Class,2016,28998,Semi-Auto,34669,Diesel,200,47.9,2.1
11674, GLE Class,2015,25498,Semi-Auto,29078,Diesel,200,47.9,2.1
11675, GLE Class,2016,30998,Semi-Auto,19574,Diesel,240,42.8,3.0
11676, GLE Class,2017,34998,Semi-Auto,16647,Diesel,205,47.9,2.1
11677, GLE Class,2017,28500,Semi-Auto,28297,Diesel,200,47.9,2.1
11678, GLE Class,2017,31498,Semi-Auto,9949,Diesel,205,47.9,2.1
11679, GLE Class,2017,29998,Semi-Auto,15626,Diesel,265,42.8,3.0
11680, GLE Class,2017,26998,Semi-Auto,47120,Diesel,200,47.9,2.1
11681, GLE Class,2017,28998,Semi-Auto,18855,Diesel,200,47.9,2.1
11682, GLE Class,2017,31298,Semi-Auto,12122,Diesel,145,47.9,2.1
11683, GLE Class,2017,29698,Semi-Auto,22052,Diesel,200,47.9,2.1
11684, GLE Class,2016,25998,Semi-Auto,27307,Diesel,200,47.9,2.1
11685, GLE Class,2016,31390,Semi-Auto,30772,Diesel,300,39.2,3.0
11686, GLE Class,2019,44990,Automatic,8351,Diesel,145,32.8,3.0
11687, GLE Class,2015,34998,Semi-Auto,22651,Diesel,300,39.2,3.0
11688, GLE Class,2019,43990,Automatic,10974,Diesel,145,36.7,3.0
11689, GLE Class,2019,43490,Semi-Auto,14026,Diesel,145,36.7,3.0
11690, GLE Class,2017,30498,Semi-Auto,22539,Diesel,145,47.9,2.1
11691, GLE Class,2017,31990,Semi-Auto,8581,Diesel,145,42.8,3.0
11692, GLE Class,2017,34950,Semi-Auto,22067,Hybrid,135,76.4,3.0
11693, GLE Class,2019,53990,Automatic,5214,Diesel,145,32.5,3.0
11694, GLE Class,2017,37950,Semi-Auto,20925,Diesel,145,39.2,3.0
11695, GLE Class,2017,27990,Automatic,17400,Diesel,145,42.8,3.0
11696, GLE Class,2017,27950,Automatic,23825,Diesel,145,42.8,3.0
11697, GLE Class,2017,27790,Automatic,25906,Diesel,145,42.8,3.0
11698, GLE Class,2015,21967,Semi-Auto,47430,Diesel,200,47.9,2.1
11699, GLE Class,2017,27950,Semi-Auto,14156,Diesel,145,47.9,2.1
11700, GLE Class,2016,29990,Semi-Auto,63250,Diesel,145,32.5,3.0
11701, GLE Class,2017,28498,Semi-Auto,26416,Diesel,205,47.9,2.1
11702, GLE Class,2017,28991,Semi-Auto,17314,Diesel,145,47.9,2.1
11703, GLE Class,2017,30298,Semi-Auto,12805,Diesel,150,47.9,2.1
11704, GLE Class,2016,34998,Semi-Auto,17525,Diesel,300,39.2,3.0
11705, GLE Class,2016,34698,Semi-Auto,27229,Diesel,305,39.2,3.0
11706, GLE Class,2017,27692,Semi-Auto,29548,Diesel,260,42.8,3.0
11707, GLE Class,2018,29990,Semi-Auto,15523,Diesel,145,42.8,3.0
11708, GLE Class,2015,24950,Semi-Auto,43800,Diesel,200,47.9,2.1
11709, GLE Class,2019,45990,Semi-Auto,9600,Diesel,145,36.7,3.0
11710, GLE Class,2016,29999,Semi-Auto,30138,Diesel,200,47.9,2.1
11711, GLE Class,2017,31998,Semi-Auto,30227,Diesel,300,39.2,3.0
11712, GLE Class,2019,56499,Semi-Auto,4315,Petrol,145,29.5,3.0
11713, GLE Class,2019,46999,Semi-Auto,3769,Diesel,145,36.7,2.0
11714, GLE Class,2020,54999,Semi-Auto,3600,Diesel,145,32.8,2.9
11715, GLE Class,2016,25980,Semi-Auto,38942,Diesel,260,42.8,3.0
11716, GLE Class,2017,29498,Semi-Auto,25542,Diesel,260,42.8,3.0
11717, GLE Class,2016,29950,Semi-Auto,11118,Diesel,260,42.8,3.0
11718, GLE Class,2017,26998,Semi-Auto,37610,Diesel,150,42.8,3.0
11719, GLE Class,2017,29498,Semi-Auto,22501,Diesel,200,47.9,2.1
11720, GLE Class,2017,25498,Semi-Auto,35725,Diesel,200,47.9,2.1
11721, GLE Class,2018,15491,Semi-Auto,42882,Diesel,150,47.9,2.1
11722, GLE Class,2017,26600,Automatic,33848,Diesel,145,42.8,3.0
11723, GLE Class,2017,28998,Semi-Auto,18801,Diesel,145,42.8,3.0
11724, GLE Class,2017,26998,Semi-Auto,20113,Diesel,200,47.9,2.1
11725, GLE Class,2018,31298,Semi-Auto,6951,Diesel,145,47.9,2.1
11726, GLE Class,2017,36995,Semi-Auto,15154,Diesel,300,39.2,3.0
11727, GLE Class,2018,39999,Semi-Auto,24624,Petrol,145,32.8,3.0
11728, GLE Class,2019,62495,Semi-Auto,11545,Petrol,145,23.9,5.5
11729, GLE Class,2017,27999,Semi-Auto,37069,Diesel,200,47.9,2.1
11730, GLE Class,2017,31498,Semi-Auto,13718,Diesel,145,42.8,3.0
11731, GLE Class,2016,27998,Semi-Auto,21750,Diesel,205,47.9,2.1
11732, GLE Class,2017,36999,Semi-Auto,10946,Petrol,305,32.8,3.0
11733, GLE Class,2019,53999,Semi-Auto,9015,Petrol,150,30.1,3.0
11734, GLE Class,2016,7750,Semi-Auto,77456,Diesel,235,42.8,3.0
11735, GLE Class,2016,24495,Automatic,32790,Diesel,260,42.8,3.0
11736, GLE Class,2019,47995,Semi-Auto,7018,Diesel,145,36.7,2.0
11737, GLE Class,2016,28498,Semi-Auto,22282,Diesel,205,47.9,2.1
11738, GLE Class,2016,24000,Automatic,55015,Diesel,200,47.9,2.1
11739, GLE Class,2018,30991,Semi-Auto,20155,Diesel,150,47.9,2.1
11740, GLE Class,2019,57383,Automatic,7629,Petrol,145,29.5,3.0
11741, GLE Class,2015,37871,Semi-Auto,33564,Petrol,325,31.7,3.0
11742, GLE Class,2019,52800,Automatic,3317,Diesel,145,36.7,2.0
11743, GLE Class,2017,41391,Semi-Auto,30256,Petrol,325,31.7,3.0
11744, GLE Class,2017,27498,Semi-Auto,32662,Diesel,145,42.8,3.0
11745, GLE Class,2017,26620,Semi-Auto,48551,Diesel,145,47.9,2.1
11746, GLE Class,2018,44150,Semi-Auto,10763,Diesel,145,36.7,3.0
11747, GLE Class,2019,51990,Semi-Auto,2800,Diesel,145,32.8,3.0
11748, GLE Class,2016,29570,Automatic,41199,Petrol,300,32.8,3.0
11749, GLE Class,2016,27260,Semi-Auto,33177,Diesel,200,47.9,2.1
11750, GLE Class,2019,57995,Semi-Auto,3500,Diesel,145,32.5,3.0
11751, GLE Class,2018,31990,Automatic,25908,Diesel,145,37.7,3.0
11752, GLE Class,2018,29490,Automatic,32039,Diesel,145,47.9,2.1
11753, GLE Class,2016,29995,Semi-Auto,2933,Diesel,200,47.9,2.1
11754, GLE Class,2018,45071,Semi-Auto,12100,Diesel,145,36.7,3.0
11755, GLE Class,2019,55491,Automatic,1795,Diesel,145,36.7,2.0
11756, GLE Class,2016,25491,Semi-Auto,35138,Diesel,200,47.9,2.1
11757, GLE Class,2017,28795,Semi-Auto,17713,Diesel,145,47.9,2.1
11758, GLE Class,2019,44500,Automatic,8489,Diesel,145,36.7,3.0
11759, GLE Class,2017,27645,Automatic,17022,Diesel,200,47.9,2.1
11760, GLE Class,2017,34998,Semi-Auto,33127,Diesel,145,39.2,3.0
11761, GLE Class,2016,27880,Automatic,11513,Diesel,200,47.9,2.1
11762, GLE Class,2017,27357,Automatic,39110,Diesel,145,42.8,3.0
11763, GLE Class,2016,27685,Automatic,13656,Diesel,200,47.9,2.1
11764, GLE Class,2017,27000,Semi-Auto,29054,Diesel,200,47.9,2.1
11765, GLE Class,2019,50480,Semi-Auto,3999,Diesel,145,36.7,2.0
11766, GLE Class,2019,49980,Semi-Auto,52,Diesel,145,36.7,2.0
11767, GLE Class,2019,49980,Semi-Auto,4089,Diesel,145,36.7,2.0
11768, GLE Class,2017,27380,Semi-Auto,37060,Diesel,200,47.9,2.1
11769, GLE Class,2019,54500,Semi-Auto,2870,Diesel,145,32.8,3.0
11770, GLE Class,2017,40980,Semi-Auto,17763,Diesel,145,39.2,3.0
11771, GLE Class,2016,28980,Semi-Auto,22442,Diesel,260,42.8,3.0
11772, GLE Class,2015,29955,Semi-Auto,54229,Diesel,305,39.2,3.0
11773, GLE Class,2017,27480,Semi-Auto,39110,Diesel,145,42.8,3.0
11774, GLE Class,2016,25775,Semi-Auto,18406,Diesel,205,47.9,2.1
11775, GLE Class,2018,32991,Semi-Auto,23451,Diesel,150,47.9,2.1
